CustomerID,Age,Balance,Satisfaction,CommunicationType,CallDuration,PreviousLoans,CustomerSegment,MonthlyTransactions,Subscribe
6124,27,0.185901711556267,3,1,258,4,0,91,1
6125,39,0.004799824817370735,7,2,570,0,0,93,1
6126,36,0.5091136924888792,5,2,191,0,0,57,0
6127,18,0.5555186667025958,10,2,129,3,0,35,0
6128,24,0.8249384798173974,10,1,157,0,0,17,1
6129,21,0.5045769678928006,5,1,260,4,0,5,1
6130,18,0.9164683486660565,4,1,389,3,0,33,0
6131,32,0.6280834765714355,10,2,523,2,1,65,1
6132,57,0.8403362382210832,6,1,131,3,0,99,1
6133,29,0.1483017348077471,7,1,407,1,0,76,1
6134,39,0.8553361303023147,7,1,152,3,0,6,1
6135,39,0.6751438544438484,8,1,281,0,0,16,0
6136,67,0.17023303243833054,5,0,566,2,0,60,0
6137,64,0.18976355814601087,7,2,45,1,0,98,1
6138,34,0.9265006190442213,4,1,298,3,0,45,1
6139,46,0.032215360450372876,9,0,20,2,0,31,1
6140,63,0.4625349432957061,5,0,164,0,0,93,0
6141,31,0.31347528993410156,3,2,267,2,0,42,0
6142,67,0.665077439998428,5,2,100,2,1,56,0
6143,37,0.839629387568992,9,1,372,1,0,84,1
6144,67,0.36037812155656956,8,2,32,4,0,36,0
6145,65,0.4269020873228372,1,2,235,0,1,92,1
6146,50,0.9819177845014142,5,2,197,1,0,6,1
6147,72,0.7839165096792028,6,2,506,1,1,70,1
6148,60,0.8972041309317914,10,1,331,1,0,24,1
6149,32,0.43876222065162973,2,0,444,4,1,61,0
6150,29,0.23407620398411522,6,2,485,4,0,66,0
6151,57,0.4118634653864517,9,0,119,3,0,95,1
6152,71,0.7160919178315135,4,0,157,3,0,90,1
6153,37,0.10943040483597932,3,0,36,0,0,52,0
6154,47,0.27046910561650883,9,2,143,0,0,87,0
6155,55,0.046635900461590385,2,2,556,4,0,11,1
6156,20,0.43234773833813156,9,1,27,4,0,71,1
6157,45,0.8274457359796132,10,2,578,4,0,54,1
6158,73,0.0246636882980108,2,2,243,1,0,38,0
6159,43,0.675323526807166,10,2,265,4,0,91,1
6160,47,0.9324958745137396,3,0,50,1,0,73,1
6161,30,0.23692786151118228,7,1,108,1,1,71,1
6162,30,0.6936348407276481,2,0,397,0,0,92,0
6163,19,0.9751019011002003,1,1,334,2,0,95,1
6164,54,0.9622780601524632,9,2,133,3,0,38,1
6165,66,0.23492919302914328,6,2,79,3,0,47,0
6166,55,0.1003310532120687,9,0,337,0,0,25,1
6167,19,0.14828253789591594,3,0,431,0,0,16,1
6168,53,0.7020356684821422,3,0,480,4,2,36,0
6169,71,0.7257588754532756,10,1,288,4,2,51,1
6170,43,0.674236561628199,3,0,594,4,0,90,1
6171,28,0.3360783877422381,2,2,101,1,0,91,1
6172,25,0.16977693975812214,6,1,330,1,2,59,0
6173,61,0.5807610919522531,3,1,375,4,1,69,1
6174,57,0.4836804457578665,5,2,230,1,0,72,1
6175,60,0.7288341471223034,5,0,450,0,0,21,1
6176,39,0.44136007868562144,10,0,320,4,0,30,0
6177,37,0.3386396946864684,3,2,423,3,0,99,0
6178,25,0.2934785773590144,3,2,24,3,0,37,0
6179,46,0.21147032004974653,1,2,568,1,0,68,0
6180,57,0.2657463761866614,6,2,415,3,0,96,1
6181,43,0.09483043884410136,3,1,301,4,0,14,1
6182,47,0.34685701092888954,1,1,99,3,0,50,1
6183,34,0.0365698123629582,10,0,387,0,2,77,1
6184,37,0.1864138471663268,9,1,118,1,1,94,0
6185,69,0.7467704446194291,1,1,591,3,0,55,1
6186,72,0.32546898867662266,5,1,330,1,0,38,1
6187,33,0.6682370169773438,5,2,358,0,0,18,0
6188,63,0.7168841755972774,2,1,125,3,0,45,1
6189,60,0.5811853427321135,1,0,288,4,0,94,0
6190,24,0.9586977413653984,6,1,552,2,1,99,1
6191,33,0.021439866623113257,7,2,439,3,0,42,0
6192,62,0.7386526505881421,9,1,574,0,0,52,0
6193,64,0.958786643940408,8,0,340,2,1,47,0
6194,73,0.8622717293529393,10,1,203,3,0,32,1
6195,65,0.16789269180501332,3,0,178,1,1,45,0
6196,44,0.3268203062517321,9,2,345,0,0,60,1
6197,70,0.1724518398764654,1,0,104,3,2,85,1
6198,40,0.6013083638147041,6,0,312,0,0,80,1
6199,41,0.7121879819794923,10,2,85,4,2,95,1
6200,26,0.3170737693630582,2,0,440,2,0,69,1
6201,52,0.5395065739842955,10,1,479,2,0,64,1
6202,68,0.690920570071195,9,1,327,4,2,17,1
6203,37,0.42133981661104836,9,0,250,2,0,73,1
6204,54,0.8540155304554593,8,1,481,2,0,56,1
6205,59,0.7715499352878171,7,1,3,4,0,47,0
6206,34,0.06466554385057066,6,2,183,1,0,96,1
6207,64,0.621125299090829,2,0,299,2,0,92,1
6208,48,0.2353255509597496,4,1,527,1,0,88,1
6209,72,0.5575182646672753,10,0,155,0,1,44,0
6210,74,0.9568884426329662,7,0,433,0,0,46,1
6211,25,0.8790620045522501,6,1,356,2,0,41,1
6212,32,0.4045164031151317,9,2,527,0,1,88,1
6213,48,0.2915138583443534,5,2,40,4,0,27,0
6214,70,0.234405744408259,6,0,257,2,0,71,1
6215,47,0.5325148697565201,10,2,365,4,0,73,1
6216,63,0.11424845325805633,6,1,554,1,0,83,1
6217,37,0.5492750081282486,8,1,65,3,0,73,0
6218,56,0.0013336394907920157,8,2,207,3,2,62,1
6219,70,0.32384963074584483,6,2,244,2,0,50,1
6220,72,0.21993431383058126,8,0,242,4,0,91,0
6221,29,0.971218789960782,7,2,588,3,2,51,1
6222,66,0.727242319569979,1,0,380,2,0,21,1
6223,34,0.3496533804622377,5,1,222,3,0,13,0
6224,59,0.09284508653062051,10,2,20,3,0,72,1
6225,47,0.516800594690624,10,0,146,0,0,98,0
6226,46,0.2134478813260423,10,0,367,2,2,82,1
6227,36,0.5364295458983578,5,0,312,3,1,34,0
6228,63,0.8353623541788925,10,0,588,2,1,99,1
6229,28,0.6157925521013854,9,1,315,0,2,65,1
6230,51,0.6337884195450022,7,2,402,2,0,69,1
6231,67,0.5410302890628115,7,0,447,0,1,62,1
6232,24,0.9272656326314092,10,2,546,3,0,31,1
6233,61,0.9319026844206033,2,2,125,3,2,70,1
6234,51,0.5127232010735522,8,1,495,3,0,49,1
6235,37,0.3057594871435044,3,2,598,0,0,44,1
6236,67,0.4595870058794439,9,1,44,1,0,65,0
6237,55,0.18655791219561568,6,1,330,0,0,45,0
6238,41,0.6363443153180893,9,0,71,0,0,78,1
6239,27,0.5000923357822332,9,1,97,4,0,92,0
6240,49,0.10330047781327989,7,0,270,3,0,88,0
6241,69,0.19764778111961534,10,1,406,3,0,46,1
6242,32,0.4796319561995268,8,1,443,4,0,66,1
6243,54,0.8875889907188583,2,2,90,1,0,84,0
6244,37,0.5663907206310974,5,0,116,2,0,42,0
6245,20,0.6815350002084708,3,2,513,3,0,64,1
6246,54,0.3390285497439097,1,1,42,3,0,53,0
6247,74,0.5714113930442343,6,0,70,0,0,22,0
6248,57,0.4473798226380674,9,1,143,1,0,98,1
6249,25,0.6591299126231607,2,1,341,1,0,9,1
6250,57,0.05057556607901037,9,2,106,1,1,15,1
6251,61,0.49330021623895914,8,0,385,1,1,8,1
6252,73,0.29599262514396696,9,0,455,4,2,65,1
6253,40,0.32618506127790925,5,0,293,0,0,79,1
6254,57,0.9609174315580614,2,1,175,4,0,16,0
6255,28,0.18269481271138277,10,0,106,4,2,53,0
6256,63,0.3112452525785969,10,1,85,2,0,32,0
6257,25,0.5098925757308718,6,1,509,0,0,94,1
6258,46,0.8630269481496237,7,1,226,1,1,38,1
6259,47,0.41667008320637045,3,0,593,0,0,60,1
6260,73,0.743865280888171,6,2,328,1,1,69,1
6261,27,0.8563740982148024,6,1,240,2,0,10,0
6262,56,0.31001635582184894,8,2,1,3,0,37,0
6263,45,0.39275018353870994,1,0,250,4,0,51,0
6264,66,0.35655622368835627,4,0,41,2,0,28,0
6265,53,0.8328558086179211,1,0,425,4,1,38,1
6266,30,0.04434686195360116,8,0,80,1,1,76,0
6267,49,0.30842108882868,2,0,487,1,0,20,1
6268,53,0.6794085575951299,8,2,261,2,0,84,0
6269,54,0.5654434995653427,3,0,394,3,1,20,1
6270,43,0.4362893592936943,8,0,247,3,1,88,0
6271,39,0.5399482272213844,6,0,329,4,0,18,0
6272,21,0.19758458582831828,1,0,547,1,1,63,1
6273,48,0.4307166216080104,7,0,97,1,2,66,1
6274,35,0.5017029841763491,7,1,144,3,0,94,0
6275,55,0.9011891219546017,6,1,126,1,2,70,0
6276,41,0.26083516280397634,1,2,303,1,1,23,0
6277,73,0.8678285021649326,5,0,578,2,1,65,0
6278,40,0.6442414008259819,1,2,378,3,0,70,0
6279,39,0.020340831067600984,1,2,146,3,0,30,0
6280,19,0.7246313368993936,6,0,80,0,0,93,1
6281,48,0.03555187754905509,8,0,241,3,1,53,1
6282,72,0.9973811268138131,1,1,576,3,0,23,0
6283,28,0.8726366876911978,2,0,582,0,0,53,1
6284,45,0.29734374754004567,5,1,547,1,0,85,1
6285,63,0.2574112301967054,8,2,66,1,0,34,0
6286,49,0.3814410821056089,4,2,594,4,1,80,0
6287,22,0.35616696531444303,5,1,474,1,1,61,1
6288,55,0.37233781838538105,10,1,578,3,1,89,1
6289,27,0.3182765461194804,5,0,432,4,0,40,0
6290,57,0.6211334068483314,3,1,301,4,2,44,1
6291,63,0.16426366372062395,6,1,374,1,0,32,0
6292,41,0.8459812924460132,5,0,574,4,0,50,0
6293,52,0.8124024840313153,2,2,77,0,0,77,1
6294,61,0.47648320785527043,10,1,29,4,2,86,1
6295,65,0.8527299652785476,4,0,351,2,0,92,0
6296,40,0.2471450700302933,4,0,114,0,0,36,0
6297,34,0.017565455703966948,7,1,331,3,0,91,1
6298,18,0.619207925029823,7,2,504,1,0,62,0
6299,72,0.4579094069647154,9,0,153,1,2,80,1
6300,48,0.5671645462958707,10,1,534,2,0,30,0
6301,48,0.899339409018403,2,2,368,1,0,74,1
6302,59,0.9699255735659434,6,1,357,3,1,73,1
6303,74,0.634453139755603,2,0,301,4,0,91,0
6304,72,0.7640555898524384,9,0,450,1,0,54,1
6305,59,0.08380843348716427,2,0,306,3,1,83,1
6306,70,0.16071558489150561,6,1,62,0,2,36,0
6307,73,0.7332048049529766,8,0,275,3,0,62,0
6308,51,0.43136545638800194,6,1,510,2,1,68,1
6309,26,0.4459652704044057,3,2,534,3,0,81,1
6310,39,0.3086076816354366,5,2,386,1,0,32,0
6311,30,0.6073563834777438,4,2,457,4,0,76,0
6312,42,0.1851650454162026,1,2,407,3,0,84,1
6313,65,0.6269162793138956,5,0,385,2,0,43,0
6314,35,0.17379885713523968,10,0,389,0,0,84,1
6315,68,0.0638260347097136,5,1,228,2,0,49,0
6316,29,0.330357688699061,7,2,226,0,1,17,1
6317,57,0.23114034200984768,7,2,326,3,0,24,1
6318,34,0.8889916385563323,2,1,334,4,1,62,1
6319,32,0.0549534538686266,4,1,276,2,0,23,0
6320,59,0.17661369257412285,1,1,229,4,0,79,1
6321,32,0.5487196055830494,5,1,156,3,0,95,0
6322,32,0.4810671908474736,5,2,12,4,0,84,0
6323,72,0.04585201837470154,4,0,502,4,1,13,0
6324,56,0.007252428015144474,10,2,196,2,0,81,1
6325,30,0.9880679419611499,7,1,102,3,2,23,0
6326,34,0.6588347003588382,6,0,169,4,0,98,1
6327,49,0.3654061309015568,10,2,108,0,0,59,1
6328,26,0.4704322476632413,3,1,375,1,0,43,0
6329,57,0.26655012045428694,2,0,125,0,0,21,0
6330,37,0.34487378369320976,4,0,384,4,0,66,0
6331,43,0.649044467268214,9,1,147,3,0,98,1
6332,44,0.8828117988673707,10,0,0,0,1,97,1
6333,38,0.18413002308118487,5,2,551,3,0,64,1
6334,35,0.8403615053853187,1,2,6,0,1,46,1
6335,30,0.12155662951826907,3,2,162,3,0,6,0
6336,33,0.2149922235883912,9,0,435,4,0,54,1
6337,26,0.03717528804964598,7,0,433,2,0,71,0
6338,29,0.14081186209299945,3,1,324,0,0,24,1
6339,61,0.9173031454640506,1,1,156,3,1,5,0
6340,55,0.4594387466183786,4,0,113,0,1,9,1
6341,36,0.07766586177835355,9,2,111,3,1,43,0
6342,24,0.9597268380389613,7,0,454,3,0,91,1
6343,74,0.8789923077586501,5,2,72,2,2,22,1
6344,52,0.7546825208681412,6,1,192,3,0,72,1
6345,65,0.9334727919475578,1,0,474,0,0,94,0
6346,35,0.22012942083576414,7,0,272,4,2,26,1
6347,33,0.8363692930100863,5,0,93,1,2,34,1
6348,72,0.6899911963543062,7,2,514,3,0,94,0
6349,56,0.8697592495676884,5,1,219,1,0,5,1
6350,21,0.7969115657426298,5,2,4,4,0,74,1
6351,42,0.346495063176825,3,1,193,1,0,85,0
6352,49,0.7743985370172556,5,2,53,3,1,99,1
6353,57,0.2624563029848903,8,1,208,0,0,55,1
6354,30,0.32859216302805483,8,2,587,2,0,72,1
6355,62,0.10790571722297615,2,0,496,3,0,78,0
6356,34,0.9350766159804688,1,2,454,3,1,65,1
6357,66,0.29100336340028155,2,0,79,2,0,52,1
6358,54,0.5206224651714518,7,0,7,2,2,57,0
6359,23,0.39133283646619266,3,0,90,2,1,38,0
6360,36,0.9599281205835015,8,2,345,2,0,90,1
6361,30,0.3350491709384824,4,0,350,2,0,90,1
6362,74,0.778545821422689,10,2,209,3,0,11,1
6363,43,0.85541615463118,10,1,257,1,0,43,1
6364,31,0.4356064974809659,8,2,40,0,2,41,0
6365,48,0.37817181445293124,2,2,303,3,0,67,0
6366,71,0.747745820932628,5,2,240,4,1,59,0
6367,21,0.9128959803062341,6,1,533,3,0,19,1
6368,56,0.7549317330722383,1,1,244,3,0,87,1
6369,25,0.2271263655918656,1,1,590,1,0,78,0
6370,42,0.8883077474377054,9,0,303,2,1,66,1
6371,30,0.3875816674368331,5,2,534,4,0,72,1
6372,49,0.5762294117779343,4,2,110,1,0,54,0
6373,55,0.831435619292711,1,0,129,0,0,45,1
6374,55,0.1883947674004922,3,0,361,4,0,65,0
6375,73,0.7845101356775531,4,2,259,4,0,29,0
6376,45,0.5961627979106775,5,0,530,1,1,32,1
6377,70,0.8933416418276082,10,0,560,4,0,86,1
6378,47,0.17197040184354295,5,1,585,3,0,39,1
6379,20,0.42068223704092844,10,0,213,3,0,87,0
6380,45,0.8328430928668374,8,0,52,2,0,57,0
6381,20,0.019231703456760174,3,2,189,1,1,88,1
6382,62,0.11220136676564285,7,0,490,3,1,43,1
6383,71,0.9905652127567347,6,0,143,4,1,63,0
6384,51,0.28039417859035054,10,0,179,4,1,69,0
6385,33,0.9755431937239534,10,1,518,3,0,5,0
6386,39,0.1825315510086739,10,2,67,1,2,49,0
6387,49,0.3610944430073356,6,1,107,1,0,23,1
6388,55,0.7528694445035706,10,0,184,0,1,52,1
6389,25,0.6577784072381785,9,2,150,1,0,53,0
6390,72,0.5811223999290556,7,2,589,3,0,77,1
6391,25,0.5298991758050076,7,0,474,0,0,18,0
6392,74,0.8434404436647402,1,1,101,4,0,71,0
6393,23,0.23494856283339272,1,0,138,3,0,34,0
6394,31,0.4424709269935184,9,1,387,2,0,69,1
6395,49,0.15545229215645728,9,0,488,2,0,73,0
6396,52,0.5959415957307044,10,2,57,1,1,91,1
6397,27,0.2505444242713202,3,2,87,0,0,10,0
6398,20,0.3338420643433858,8,1,121,0,0,88,0
6399,29,0.47125071662352813,9,0,243,4,1,50,0
6400,66,0.026770585703127847,1,1,66,1,0,46,0
6401,48,0.09193793592083765,3,2,293,0,0,76,0
6402,46,0.6859292207082196,6,2,129,3,2,65,1
6403,22,0.42896998071750725,4,1,39,4,0,35,0
6404,69,0.8647902219998954,8,1,211,0,0,83,0
6405,42,0.6946720036441995,9,1,55,2,0,30,1
6406,58,0.008100941647322446,7,1,290,2,1,62,1
6407,48,0.6167123307671348,1,1,351,0,0,37,1
6408,38,0.09372486605971642,2,0,121,2,0,56,1
6409,37,0.7809331797904943,1,1,94,3,0,36,1
6410,56,0.991507688278502,9,1,427,4,0,58,1
6411,39,0.5311987942415115,4,2,448,3,0,5,1
6412,21,0.6827795001941304,10,2,343,2,0,9,0
6413,30,0.23731416089475155,8,0,547,0,0,26,1
6414,62,0.43759774375379357,5,1,2,0,0,99,0
6415,59,0.8560953322363837,5,1,29,4,1,9,0
6416,67,0.16742294774625122,5,2,254,2,0,12,0
6417,66,0.2655356056137621,5,2,44,2,0,74,1
6418,37,0.4454336752860302,3,2,176,2,0,67,1
6419,69,0.712248891844014,6,1,221,1,0,14,0
6420,30,0.3758839547956738,1,1,121,0,0,66,1
6421,34,0.9277322797830039,8,0,274,2,0,44,1
6422,71,0.09445705126871917,4,2,311,4,0,51,0
6423,53,0.3708041975448475,6,2,417,1,0,84,0
6424,50,0.7089541234284219,2,2,328,2,1,60,1
6425,18,0.22598676566149245,2,2,102,0,0,32,0
6426,32,0.656413134229673,8,2,281,1,0,60,1
6427,30,0.16421695822734594,1,1,244,3,0,5,0
6428,34,0.05598028486168638,8,1,132,4,1,56,1
6429,41,0.12101571674864886,10,2,340,0,0,86,1
6430,25,0.9299847831341347,10,2,21,3,1,66,1
6431,67,0.5517508829395513,1,1,149,0,0,46,0
6432,44,0.796345775479649,9,1,568,4,0,51,1
6433,62,0.3326545009050512,1,0,166,2,0,41,0
6434,40,0.5926586478854466,4,1,344,3,0,15,0
6435,63,0.4949521337049916,9,0,460,3,0,71,0
6436,25,0.945737959402294,1,2,259,1,1,33,0
6437,25,0.7475746360541103,9,2,199,2,0,8,1
6438,43,0.730542631496579,8,2,4,4,0,99,1
6439,64,0.04635326943427953,5,1,299,1,0,15,0
6440,30,0.5496696690036911,6,1,535,3,2,34,1
6441,56,0.46699145390181485,5,2,235,0,0,83,0
6442,54,0.9278422666061945,4,2,539,4,0,83,1
6443,66,0.25734198818953224,10,0,151,1,0,62,0
6444,45,0.2698334532910943,4,1,245,2,0,36,0
6445,42,0.4113462488815004,10,1,4,0,1,33,1
6446,33,0.24336971340637603,8,0,12,1,0,47,0
6447,72,0.1291839178087495,8,2,566,4,0,96,1
6448,19,0.8574148466508008,9,2,464,0,0,89,1
6449,71,0.5582765244039158,3,1,285,1,0,43,0
6450,35,0.8613627189565668,10,1,338,1,0,15,1
6451,34,0.8311347654036959,8,2,213,4,0,31,1
6452,47,0.2820423547896711,3,0,112,2,1,28,1
6453,56,0.547737444324274,2,0,337,0,1,41,1
6454,30,0.08321770274007045,2,0,89,1,1,69,0
6455,49,0.9152518840307584,9,1,475,4,1,36,1
6456,67,0.4042627150651531,4,0,29,1,0,57,0
6457,46,0.39367618388902137,5,1,539,4,0,5,0
6458,63,0.3027553706179532,2,1,467,4,1,60,0
6459,47,0.4606637447107038,9,2,387,1,0,38,0
6460,35,0.25175938654544805,7,2,579,4,0,86,1
6461,30,0.37485227279680455,3,0,356,0,1,33,0
6462,60,0.7999470485848819,6,0,545,4,2,10,1
6463,38,0.8342555035851719,7,1,458,2,0,61,0
6464,47,0.30418247762851613,6,2,470,2,0,99,1
6465,38,0.4690144305527879,10,2,226,4,0,18,0
6466,65,0.8738197762800523,10,1,572,0,0,79,1
6467,72,0.052673331829697134,6,0,190,3,1,73,1
6468,34,0.8891449619957854,8,0,1,3,0,66,1
6469,57,0.2191843456523317,8,1,117,0,0,90,0
6470,36,0.6785392442143758,5,2,307,2,2,55,1
6471,69,0.5825516963846002,4,1,563,4,0,17,1
6472,32,0.5529407481892521,5,1,14,1,0,80,1
6473,26,0.8593602247528214,9,0,423,4,0,8,1
6474,69,0.10157214364466127,10,2,478,4,1,42,1
6475,27,0.34702802532563604,6,0,95,3,1,8,0
6476,61,0.5382527463447656,3,0,54,4,0,34,0
6477,48,0.8112888539460398,3,2,277,3,0,58,1
6478,70,0.2164430834116715,1,0,412,1,2,69,1
6479,40,0.8029298413742763,5,1,244,4,0,65,0
6480,69,0.39963848249393574,6,1,395,0,0,53,0
6481,47,0.1889138564336954,8,2,470,4,0,35,0
6482,50,0.7589864404434826,9,1,37,0,0,46,1
6483,74,0.09089890147454782,7,1,139,3,0,54,0
6484,69,0.5147673740754429,1,1,182,4,2,27,0
6485,26,0.06387578386188841,7,1,212,3,0,82,0
6486,71,0.35641785515778757,10,0,125,0,1,85,0
6487,64,0.6010767990063927,9,1,139,3,1,64,1
6488,18,0.5561155414872131,4,2,478,2,0,36,0
6489,61,0.4046554179046665,7,0,520,0,2,60,0
6490,52,0.4290479939721157,9,1,462,3,0,60,1
6491,28,0.22676955335076654,1,1,31,4,0,91,0
6492,51,0.4558825884241029,10,2,234,3,0,38,0
6493,33,0.9532548557208342,9,0,72,1,0,45,0
6494,26,0.8504529177837904,4,1,471,0,0,43,0
6495,49,0.1452328690763438,8,2,593,3,0,90,1
6496,32,0.02978078732092093,3,0,291,2,0,46,1
6497,29,0.9335243127166306,2,0,287,1,0,70,1
6498,50,0.5267497498807476,8,1,212,0,1,24,1
6499,62,0.5378378231493077,8,2,166,1,1,18,1
6500,31,0.7807179957065223,3,2,48,4,0,42,1
6501,74,0.31468897387132655,8,1,220,2,1,41,1
6502,74,0.48190756883600216,6,1,401,4,0,41,1
6503,25,0.9686629131467376,10,1,288,3,0,16,1
6504,25,0.6721486869324071,9,2,178,1,0,96,1
6505,44,0.15374503199578593,10,0,170,4,1,60,1
6506,29,0.1332267479843533,6,1,3,3,1,12,0
6507,18,0.2042647583330054,8,1,335,2,0,97,0
6508,60,0.7667116744207175,2,0,194,4,0,25,1
6509,57,0.29537700384061605,1,0,463,1,0,43,0
6510,59,0.021388846675079787,10,2,556,4,1,52,0
6511,68,0.9441743635056619,10,1,466,2,2,22,1
6512,28,0.16971341639491067,2,2,343,3,0,67,0
6513,56,0.009558186148068581,4,0,207,4,0,87,0
6514,60,0.23713160238332298,10,1,502,4,0,78,1
6515,48,0.2350287871181337,9,2,129,0,2,13,1
6516,34,0.42200525084572305,7,2,0,3,2,91,1
6517,50,0.9203898315000368,9,0,486,0,2,34,1
6518,49,0.8791849177790979,9,1,447,0,0,90,1
6519,46,0.4568945549824279,9,2,322,2,0,63,0
6520,38,0.4108999049918065,8,2,23,2,1,59,0
6521,38,0.5550090864748513,6,0,376,1,1,97,1
6522,57,0.24345401197176575,10,1,155,3,0,74,0
6523,40,0.05218499196636284,7,0,271,3,1,54,0
6524,73,0.9392241361712067,2,2,92,2,2,65,1
6525,23,0.18669898487717274,1,1,523,2,1,39,1
6526,39,0.1984007292457164,5,0,120,0,1,18,0
6527,67,0.4724603288539476,8,1,451,2,0,73,1
6528,55,0.4916133448403307,3,1,586,4,1,50,1
6529,54,0.018434209700741944,7,1,321,3,0,86,1
6530,62,0.1479547387739707,5,2,30,1,0,39,0
6531,68,0.37815481856074173,10,1,433,0,0,98,1
6532,71,0.6837306935105391,8,0,128,4,0,75,1
6533,25,0.22841845683193585,6,1,452,2,0,46,0
6534,58,0.42301444624176265,6,1,435,1,0,57,1
6535,66,0.5573450647164668,7,2,506,2,0,23,1
6536,52,0.888592494623292,7,0,316,4,0,49,1
6537,68,0.3260705023271233,4,1,463,1,0,58,0
6538,28,0.13355826586348352,10,2,327,2,1,68,1
6539,41,0.4892722258976082,10,2,108,4,0,79,1
6540,66,0.7467216016840621,10,1,525,4,1,45,0
6541,38,0.10985975705273343,8,1,474,1,0,21,1
6542,68,0.4246834916969604,6,1,391,4,0,15,0
6543,19,0.017785141262483428,8,2,112,2,0,96,0
6544,57,0.033559181647251135,7,1,285,1,1,7,0
6545,36,0.4829533632166656,1,2,346,0,0,14,1
6546,56,0.29819729815092944,4,0,260,4,0,28,0
6547,45,0.8451072990054121,7,1,306,2,1,60,1
6548,34,0.6021543061264543,9,0,33,1,0,30,1
6549,23,0.45393296174299036,2,0,168,0,0,73,0
6550,36,0.40793537105429634,5,0,344,0,0,28,1
6551,73,0.49724548018956327,9,2,145,3,0,48,1
6552,55,0.04043883121266134,9,2,531,3,0,30,0
6553,45,0.8927933564206599,6,2,537,1,2,75,1
6554,19,0.9983031557339583,7,2,245,4,0,80,1
6555,55,0.18148712485869867,9,0,340,2,0,61,1
6556,72,0.12038296477461974,10,2,553,4,0,40,0
6557,54,0.14357746344859523,8,0,80,2,0,21,1
6558,68,0.6610270582343671,10,0,190,2,2,84,0
6559,69,0.6614408384507747,6,2,282,3,2,99,1
6560,21,0.8479241622784109,6,0,488,3,1,22,0
6561,39,0.7518263884262533,7,2,34,4,0,70,0
6562,43,0.44968967336933974,7,0,293,1,1,14,1
6563,66,0.6128553615653188,2,1,41,2,0,65,1
6564,60,0.6882846703680079,9,2,169,3,0,43,0
6565,53,0.5127364702852252,4,0,568,1,0,18,0
6566,30,0.47565098445163667,10,2,565,3,0,51,1
6567,69,0.6450974456426533,9,0,393,2,2,14,0
6568,49,0.5574745489756537,10,2,187,0,2,59,1
6569,34,0.6439423053359103,3,1,295,3,2,96,1
6570,58,0.6128547739633639,5,1,384,1,0,28,0
6571,53,0.7191965605136547,5,2,597,4,0,44,1
6572,72,0.6428035087828761,7,2,63,4,2,67,1
6573,63,0.5197424864372673,4,0,80,2,0,38,1
6574,36,0.6817968112843865,4,0,184,0,0,53,0
6575,52,0.44948196518542805,1,2,460,3,0,67,1
6576,63,0.24167122597260104,6,1,344,3,0,13,1
6577,57,0.0014182201339154599,4,1,537,0,1,51,0
6578,73,0.5599641471458432,10,2,237,2,0,97,1
6579,45,0.590655226608641,10,0,295,2,0,49,1
6580,18,0.9720489647757143,5,2,486,1,0,40,1
6581,59,0.36147833409427554,9,2,368,1,0,13,1
6582,35,0.39413324282831175,4,1,298,1,0,15,0
6583,65,0.20179958134219023,1,1,89,2,0,89,0
6584,57,0.07053429523732191,9,0,439,3,2,81,0
6585,50,0.7728044928617406,5,0,528,4,1,28,1
6586,29,0.24968106433932502,10,2,87,2,0,5,0
6587,25,0.6089048610300379,7,2,23,0,1,65,1
6588,41,0.6877730355454815,3,2,331,4,1,89,1
6589,33,0.4712366872916477,4,2,57,2,0,73,1
6590,67,0.8763521130271916,10,1,463,2,0,25,0
6591,21,0.44379484097972877,9,0,188,1,1,8,0
6592,55,0.2849086230417651,10,0,463,3,0,62,1
6593,61,0.8960155229616223,1,0,221,3,0,76,1
6594,44,0.8615642842499565,5,0,352,4,1,97,0
6595,26,0.164039947076413,8,1,50,2,0,11,0
6596,64,0.02596101835392095,10,2,87,1,1,5,0
6597,33,0.08998555634962069,7,0,221,0,1,73,1
6598,73,0.28654739855381706,4,0,487,2,1,81,0
6599,29,0.9722598017417107,7,2,166,1,0,68,1
6600,48,0.558516153160825,1,1,100,0,2,94,0
6601,41,0.3732617320292688,6,1,423,0,0,80,0
6602,72,0.8887160946127464,9,0,524,4,1,12,1
6603,31,0.45313633147849963,3,0,146,3,0,64,0
6604,62,0.3152386284010211,4,0,261,3,0,38,1
6605,42,0.9412195287456574,8,1,145,4,0,90,1
6606,51,0.849517666192678,5,0,487,2,0,13,0
6607,20,0.843668375419441,5,2,520,1,0,77,1
6608,41,0.5122847430502131,1,1,80,3,0,49,0
6609,71,0.789438398815455,6,1,579,4,0,86,1
6610,59,0.17935335926455187,2,2,125,3,0,21,0
6611,26,0.5732229575562436,1,2,561,3,0,11,0
6612,43,0.9838459228475457,6,1,581,3,0,55,1
6613,37,0.29095843051796166,5,0,138,2,0,20,0
6614,57,0.7943523292476752,5,1,138,4,1,61,1
6615,27,0.49047840720806724,9,0,71,3,0,96,0
6616,36,0.03980568322208733,10,2,244,3,0,29,0
6617,20,0.7630193978156674,10,0,578,4,0,26,1
6618,41,0.1685691443921128,3,2,209,0,0,59,0
6619,22,0.6314735671327502,1,0,193,2,0,38,1
6620,20,0.0856641940469729,8,0,537,2,0,19,0
6621,44,0.9468673974959648,5,2,331,1,0,20,1
